profession,platform,usage_score
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,2
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,1
0,think_time_linkedin,1
0,think_time_linkedin,4
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,3
0,think_time_linkedin,1
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,1
0,think_time_linkedin,4
6,think_time_linkedin,4
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,2
6,think_time_linkedin,4
6,think_time_linkedin,1
0,think_time_linkedin,0
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,0
0,think_time_linkedin,2
0,think_time_linkedin,1
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,3
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,3
0,think_time_linkedin,1
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,3
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,3
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,2
0,think_time_linkedin,1
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,4
1,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,1
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,0
0,think_time_linkedin,3
0,think_time_linkedin,2
9,think_time_linkedin,4
8,think_time_linkedin,4
0,think_time_linkedin,1
6,think_time_linkedin,1
0,think_time_linkedin,4
8,think_time_linkedin,4
0,think_time_linkedin,2
7,think_time_linkedin,1
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,4
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,2
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,3
4,think_time_linkedin,3
0,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,3
0,think_time_linkedin,2
0,think_time_linkedin,2
0,think_time_linkedin,3
5,think_time_linkedin,3
0,think_time_linkedin,4
0,think_time_linkedin,3
2,think_time_linkedin,2
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,3
11,actual_time_instagram,4
6,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
7,actual_time_instagram,4
7,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
1,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,4
7,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,2
7,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
12,actual_time_instagram,3
0,actual_time_instagram,4
8,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,2
7,actual_time_instagram,4
0,actual_time_instagram,4
7,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,3
6,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
7,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
7,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,2
7,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
6,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
7,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
3,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,3
7,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,2
7,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,4
7,actual_time_instagram,1
0,actual_time_instagram,4
7,actual_time_instagram,0
7,actual_time_instagram,3
0,actual_time_instagram,4
7,actual_time_instagram,2
0,actual_time_instagram,2
7,actual_time_instagram,4
7,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,4
7,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,2
6,actual_time_instagram,4
0,actual_time_instagram,2
10,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,3
6,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,3
8,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,4
8,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,4
7,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,4
0,actual_time_instagram,4
1,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,4
0,actual_time_instagram,0
6,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,3
0,actual_time_instagram,3
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,1
6,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,2
1,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,1
8,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
6,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
6,actual_time_instagram,0
6,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,3
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,3
0,actual_time_instagram,1
0,actual_time_instagram,1
0,actual_time_instagram,3
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,1
1,actual_time_instagram,4
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,2
9,actual_time_instagram,4
8,actual_time_instagram,4
0,actual_time_instagram,4
6,actual_time_instagram,2
0,actual_time_instagram,0
8,actual_time_instagram,2
0,actual_time_instagram,1
7,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,2
0,actual_time_instagram,1
4,actual_time_instagram,2
0,actual_time_instagram,2
0,actual_time_instagram,4
0,actual_time_instagram,0
0,actual_time_instagram,1
0,actual_time_instagram,2
0,actual_time_instagram,1
5,actual_time_instagram,1
0,actual_time_instagram,0
0,actual_time_instagram,2
2,actual_time_instagram,2
0,actual_time_whatsapp,2
